row_id,Design,Previous_description,Description,Fanout,Cap,Slew,Delay,X_drive,Y_drive,X_sink,Y_sink,C_drive,C_sink,X_context,Y_context,σ(X)_context,σ(Y)_context,Drive_cell_size,Sink_cell_size,Delta
549,s15850,_0414_/C (sky130_fd_sc_hd__and3_2),_0414_/X (sky130_fd_sc_hd__and3_2),0.0,0.0,0.06,1.67,170660.0,228480.0,170660.0,228480.0,0.001559,0.325022,172806.66666666666,237546.66666666663,1062.3244953089113,7851.96366097891,2.0,2.0,-0.5899999999999999
622,s15850,_0414_/X (sky130_fd_sc_hd__and3_2),_0415_/A2 (sky130_fd_sc_hd__a21oi_2),4.0,0.01,0.06,0.0,170660.0,228480.0,171580.0,242080.0,0.325022,0.004975,174646.66666666666,237546.66666666663,2124.6489906178226,7851.96366097891,2.0,2.0,0.01
621,s15850,_0415_/A2 (sky130_fd_sc_hd__a21oi_2),_0415_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.13,1.15,171580.0,242080.0,171580.0,242080.0,0.004975,0.134592,177100.0,244800.0,0.0,0.0,2.0,2.0,1.06
548,s15850,_0414_/X (sky130_fd_sc_hd__and3_2),_0416_/C (sky130_fd_sc_hd__and3_2),4.0,0.01,0.06,0.0,170660.0,228480.0,177100.0,242080.0,0.325022,0.001559,172806.66666666666,237546.66666666663,1062.3244953089113,7851.96366097891,2.0,2.0,0.01
547,s15850,_0416_/C (sky130_fd_sc_hd__and3_2),_0416_/X (sky130_fd_sc_hd__and3_2),0.0,0.0,0.04,1.5,177100.0,242080.0,177100.0,242080.0,0.001559,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.61
546,s15850,_0416_/X (sky130_fd_sc_hd__and3_2),_0417_/B (sky130_fd_sc_hd__nor2_2),1.0,0.0,0.04,0.0,177100.0,242080.0,177100.0,244800.0,0.325022,0.00454,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
545,s15850,_0417_/B (sky130_fd_sc_hd__nor2_2),_0417_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.11,0.75,177100.0,244800.0,177100.0,244800.0,0.00454,0.148325,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.0999999999999999
576,s15850,_0381_/Y (sky130_fd_sc_hd__o21ai_2),_0418_/B1 (sky130_fd_sc_hd__o21a_2),3.0,0.01,0.07,0.0,234140.0,144160.0,231840.0,155040.0,0.145579,0.002476,234830.0,148240.0,2927.4220741123067,1923.330444827409,2.0,2.0,0.0
575,s15850,_0418_/B1 (sky130_fd_sc_hd__o21a_2),_0418_/X (sky130_fd_sc_hd__o21a_2),0.0,0.0,0.03,0.85,231840.0,155040.0,231840.0,155040.0,0.002476,0.311289,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.3899999999999999
331,s15850,_0419_/S (sky130_fd_sc_hd__mux2_1),_0419_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.64,192740.0,92480.0,192740.0,92480.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.32
165,s15850,_0420_/S (sky130_fd_sc_hd__mux2_1),_0420_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.06,2.71,150420.0,149600.0,150420.0,149600.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.35
173,s15850,_0421_/B (sky130_fd_sc_hd__and2_2),_0421_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.77,147660.0,103360.0,147660.0,103360.0,0.001507,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.16
187,s15850,_0422_/A (sky130_fd_sc_hd__and2_2),_0422_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,132020.0,70720.0,132020.0,70720.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2799999999999998
41,s15850,_0424_/B1 (sky130_fd_sc_hd__a22o_2),_0424_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.05,1.57,195500.0,231200.0,195500.0,231200.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.05
191,s15850,_0425_/A (sky130_fd_sc_hd__and2_2),_0425_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.88,149040.0,57120.0,149040.0,57120.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.29
519,s15850,_0427_/B1 (sky130_fd_sc_hd__o21ai_2),_0427_/Y (sky130_fd_sc_hd__o21ai_2),0.0,0.0,0.12,0.68,84640.0,220320.0,84640.0,220320.0,0.004489,0.145579,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.44
573,s15850,_0430_/X (sky130_fd_sc_hd__or4b_2),_0431_/B (sky130_fd_sc_hd__xnor2_2),1.0,0.01,0.12,0.0,115920.0,163200.0,115460.0,165920.0,0.276499,0.008426,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
572,s15850,_0431_/B (sky130_fd_sc_hd__xnor2_2),_0431_/Y (sky130_fd_sc_hd__xnor2_2),0.0,0.0,0.05,1.09,115460.0,165920.0,115460.0,165920.0,0.008426,0.126353,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.2600000000000001
329,s15850,_0432_/S (sky130_fd_sc_hd__mux2_1),_0432_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.66,182620.0,103360.0,182620.0,103360.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.33
65,s15850,_0434_/B (sky130_fd_sc_hd__or2_2),_0434_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.09,2.78,154100.0,212160.0,154100.0,212160.0,0.001432,0.314036,157320.0,221680.0,4553.767670841366,5769.991334482228,2.0,2.0,-1.6799999999999995
469,s15850,_0435_/D (sky130_fd_sc_hd__and4bb_2),_0435_/X (sky130_fd_sc_hd__and4bb_2),0.0,0.0,0.06,2.21,168820.0,214880.0,168820.0,214880.0,0.00155,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.33
219,s15850,_0436_/S (sky130_fd_sc_hd__mux2_1),_0436_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.6,155480.0,160480.0,155480.0,160480.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.3
218,s15850,_0436_/X (sky130_fd_sc_hd__mux2_1),_0437_/B (sky130_fd_sc_hd__and2b_2),1.0,0.0,0.05,0.0,155480.0,160480.0,156400.0,157760.0,0.1822,0.001649,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
217,s15850,_0437_/B (sky130_fd_sc_hd__and2b_2),_0437_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,1.29,156400.0,157760.0,156400.0,157760.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.62
177,s15850,_0438_/A (sky130_fd_sc_hd__and2_2),_0438_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.88,181700.0,78880.0,181700.0,78880.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.25
59,s15850,_0439_/S (sky130_fd_sc_hd__mux2_1),_0439_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.61,148580.0,168640.0,148580.0,168640.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.3299999999999998
58,s15850,_0439_/X (sky130_fd_sc_hd__mux2_1),_0440_/B (sky130_fd_sc_hd__or2_2),1.0,0.0,0.05,0.0,148580.0,168640.0,153180.0,171360.0,0.1822,0.001432,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
57,s15850,_0440_/B (sky130_fd_sc_hd__or2_2),_0440_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.05,1.86,153180.0,171360.0,153180.0,171360.0,0.001432,0.314036,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.02
203,s15850,_0441_/A (sky130_fd_sc_hd__and2_2),_0441_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,176640.0,68000.0,176640.0,68000.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2999999999999998
275,s15850,_0442_/S (sky130_fd_sc_hd__mux2_1),_0442_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.65,168360.0,171360.0,168360.0,171360.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.3199999999999998
51,s15850,_0443_/B1 (sky130_fd_sc_hd__a22o_2),_0443_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.55,220800.0,228480.0,220800.0,228480.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.04
99,s15850,_0446_/B (sky130_fd_sc_hd__nor2_2),_0446_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.23,1.9,215740.0,198560.0,215740.0,198560.0,0.00454,0.148325,229770.0,199240.0,18030.20059049076,3422.591610656073,2.0,2.0,-0.7999999999999998
98,s15850,_0446_/Y (sky130_fd_sc_hd__nor2_2),_0447_/B1 (sky130_fd_sc_hd__o21ai_2),5.0,0.02,0.23,0.0,215740.0,198560.0,201020.0,195840.0,0.148325,0.004489,229770.0,199240.0,18030.20059049076,3422.591610656073,2.0,2.0,0.01
97,s15850,_0447_/B1 (sky130_fd_sc_hd__o21ai_2),_0447_/Y (sky130_fd_sc_hd__o21ai_2),0.0,0.0,0.06,0.6,201020.0,195840.0,201020.0,195840.0,0.004489,0.145579,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.42
96,s15850,_0447_/Y (sky130_fd_sc_hd__o21ai_2),_0448_/B1 (sky130_fd_sc_hd__a21oi_2),1.0,0.0,0.06,0.0,201020.0,195840.0,199180.0,195840.0,0.145579,0.004515,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
95,s15850,_0448_/B1 (sky130_fd_sc_hd__a21oi_2),_0448_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.08,0.67,199180.0,195840.0,199180.0,195840.0,0.004515,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.23
475,s15850,_0449_/A (sky130_fd_sc_hd__and2_2),_0449_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.88,93380.0,146880.0,93380.0,146880.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.25
181,s15850,_0450_/A (sky130_fd_sc_hd__and2_2),_0450_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,151340.0,92480.0,151340.0,92480.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.29
114,s15850,_0446_/Y (sky130_fd_sc_hd__nor2_2),_0452_/B1 (sky130_fd_sc_hd__o211a_2),5.0,0.02,0.23,0.0,215740.0,198560.0,225860.0,198560.0,0.148325,0.002407,223560.0,198560.0,23325.82545877709,3846.660889654818,2.0,2.0,0.01
113,s15850,_0452_/B1 (sky130_fd_sc_hd__o211a_2),_0452_/X (sky130_fd_sc_hd__o211a_2),0.0,0.0,0.04,1.48,225860.0,198560.0,225860.0,198560.0,0.002407,0.280161,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.93
487,s15850,_0453_/A (sky130_fd_sc_hd__and2_2),_0453_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,92460.0,179520.0,92460.0,179520.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.29
25,s15850,_0454_/A (sky130_fd_sc_hd__and2_2),_0454_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,137080.0,103360.0,137080.0,103360.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2999999999999998
75,s15850,_0455_/S (sky130_fd_sc_hd__mux2_1),_0455_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.63,128800.0,165920.0,128800.0,165920.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.34
74,s15850,_0455_/X (sky130_fd_sc_hd__mux2_1),_0456_/B (sky130_fd_sc_hd__and2b_2),1.0,0.0,0.05,0.0,128800.0,165920.0,132020.0,168640.0,0.1822,0.001649,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
73,s15850,_0456_/B (sky130_fd_sc_hd__and2b_2),_0456_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,1.3,132020.0,168640.0,132020.0,168640.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.63
137,s15850,_0464_/B1 (sky130_fd_sc_hd__a21oi_2),_0464_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.22,1.94,219880.0,174080.0,219880.0,174080.0,0.004515,0.134592,231993.3333333333,171360.0,9826.50158160743,8160.0,2.0,2.0,-1.14
150,s15850,_0464_/Y (sky130_fd_sc_hd__a21oi_2),_0465_/B1 (sky130_fd_sc_hd__o211a_2),4.0,0.02,0.22,0.0,219880.0,174080.0,226320.0,179520.0,0.134592,0.002407,234140.0,171360.0,8593.509178443926,8160.0,2.0,2.0,0.01
149,s15850,_0465_/B1 (sky130_fd_sc_hd__o211a_2),_0465_/X (sky130_fd_sc_hd__o211a_2),0.0,0.0,0.04,1.48,226320.0,179520.0,226320.0,179520.0,0.002407,0.280161,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.9
483,s15850,_0466_/A (sky130_fd_sc_hd__and2_2),_0466_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,86940.0,168640.0,86940.0,168640.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2799999999999998
106,s15850,_0446_/Y (sky130_fd_sc_hd__nor2_2),_0467_/C1 (sky130_fd_sc_hd__o221a_2),5.0,0.02,0.23,0.0,215740.0,198560.0,206080.0,204000.0,0.148325,0.002368,228505.0,197200.0,20283.0791548029,1570.3927321957822,2.0,2.0,0.01
105,s15850,_0467_/C1 (sky130_fd_sc_hd__o221a_2),_0467_/X (sky130_fd_sc_hd__o221a_2),0.0,0.0,0.04,1.49,206080.0,204000.0,206080.0,204000.0,0.002368,0.296641,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.86
495,s15850,_0468_/B (sky130_fd_sc_hd__and3b_2),_0468_/X (sky130_fd_sc_hd__and3b_2),0.0,0.0,0.05,2.12,109940.0,190400.0,109940.0,190400.0,0.001529,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.39
110,s15850,_0446_/Y (sky130_fd_sc_hd__nor2_2),_0471_/B1 (sky130_fd_sc_hd__o211a_2),5.0,0.02,0.23,0.0,215740.0,198560.0,240580.0,198560.0,0.148325,0.002407,219880.0,198560.0,20766.33814614411,3846.660889654818,2.0,2.0,0.01
109,s15850,_0471_/B1 (sky130_fd_sc_hd__o211a_2),_0471_/X (sky130_fd_sc_hd__o211a_2),0.0,0.0,0.04,1.47,240580.0,198560.0,240580.0,198560.0,0.002407,0.280161,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.91
15,s15850,_0472_/B1 (sky130_fd_sc_hd__a22o_2),_0472_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,1.54,224940.0,247520.0,224940.0,247520.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.01
225,s15850,_0473_/C1 (sky130_fd_sc_hd__a211oi_2),_0473_/Y (sky130_fd_sc_hd__a211oi_2),0.0,0.0,0.14,1.42,218500.0,190400.0,218500.0,190400.0,0.004414,0.093394,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.8599999999999999
263,s15850,_0474_/S (sky130_fd_sc_hd__mux2_1),_0474_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.06,2.65,170660.0,116960.0,170660.0,116960.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.3299999999999998
509,s15850,_0475_/C1 (sky130_fd_sc_hd__o311a_2),_0475_/X (sky130_fd_sc_hd__o311a_2),0.0,0.0,0.05,2.16,99820.0,223040.0,99820.0,223040.0,0.002401,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.66
185,s15850,_0476_/S (sky130_fd_sc_hd__mux2_1),_0476_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.58,167440.0,106080.0,167440.0,106080.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.29
184,s15850,_0476_/X (sky130_fd_sc_hd__mux2_1),_0477_/B (sky130_fd_sc_hd__or2_2),1.0,0.0,0.05,0.0,167440.0,106080.0,171580.0,106080.0,0.1822,0.001432,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
183,s15850,_0477_/B (sky130_fd_sc_hd__or2_2),_0477_/X (sky130_fd_sc_hd__or2_2),0.0,0.0,0.05,1.84,171580.0,106080.0,171580.0,106080.0,0.001432,0.314036,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.0100000000000002
197,s15850,_0480_/B1 (sky130_fd_sc_hd__a21oi_2),_0480_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.12,0.26,108560.0,157760.0,108560.0,157760.0,0.004515,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.06
196,s15850,_0480_/Y (sky130_fd_sc_hd__a21oi_2),_0481_/B1 (sky130_fd_sc_hd__o21a_2),1.0,0.0,0.12,0.0,108560.0,157760.0,106720.0,163200.0,0.134592,0.002476,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
195,s15850,_0481_/B1 (sky130_fd_sc_hd__o21a_2),_0481_/X (sky130_fd_sc_hd__o21a_2),0.0,0.0,0.04,1.07,106720.0,163200.0,106720.0,163200.0,0.002476,0.311289,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.4900000000000001
194,s15850,_0481_/X (sky130_fd_sc_hd__o21a_2),_0482_/B1 (sky130_fd_sc_hd__a21o_2),1.0,0.01,0.04,0.0,106720.0,163200.0,143060.0,160480.0,0.311289,0.002435,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01
193,s15850,_0482_/B1 (sky130_fd_sc_hd__a21o_2),_0482_/X (sky130_fd_sc_hd__a21o_2),0.0,0.0,0.03,1.23,143060.0,160480.0,143060.0,160480.0,0.002435,0.323191,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.73
455,s15850,_0484_/D (sky130_fd_sc_hd__and4bb_2),_0484_/X (sky130_fd_sc_hd__and4bb_2),0.0,0.0,0.06,2.23,168360.0,206720.0,168360.0,206720.0,0.00155,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.31
33,s15850,_0486_/A (sky130_fd_sc_hd__and2_2),_0486_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,117760.0,89760.0,117760.0,89760.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2999999999999998
55,s15850,_0487_/S (sky130_fd_sc_hd__mux2_1),_0487_/X (sky130_fd_sc_hd__mux2_1),0.0,0.0,0.05,2.62,150420.0,116960.0,150420.0,116960.0,0.003466,0.1822,12000.0,12000.0,0.0,0.0,1.0,1.0,-1.32
54,s15850,_0487_/X (sky130_fd_sc_hd__mux2_1),_0488_/B (sky130_fd_sc_hd__and2b_2),1.0,0.0,0.05,0.0,150420.0,116960.0,154560.0,116960.0,0.1822,0.001649,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
53,s15850,_0488_/B (sky130_fd_sc_hd__and2b_2),_0488_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.03,1.31,154560.0,116960.0,154560.0,116960.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.64
13,s15850,_0489_/B (sky130_fd_sc_hd__and2b_2),_0489_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.09,2.1,105340.0,87040.0,105340.0,87040.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.2400000000000002
12,s15850,_0489_/X (sky130_fd_sc_hd__and2b_2),_0491_/A (sky130_fd_sc_hd__xor2_2),1.0,0.01,0.09,0.0,105340.0,87040.0,104420.0,136000.0,0.325938,0.009226,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01
11,s15850,_0491_/A (sky130_fd_sc_hd__xor2_2),_0491_/X (sky130_fd_sc_hd__xor2_2),0.0,0.0,0.17,1.2,104420.0,136000.0,104420.0,136000.0,0.009226,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.4099999999999999
10,s15850,_0491_/X (sky130_fd_sc_hd__xor2_2),_0500_/A (sky130_fd_sc_hd__xnor2_2),1.0,0.01,0.17,0.0,104420.0,136000.0,105340.0,138720.0,0.134592,0.008923,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
9,s15850,_0500_/A (sky130_fd_sc_hd__xnor2_2),_0500_/Y (sky130_fd_sc_hd__xnor2_2),0.0,0.0,0.12,0.94,105340.0,138720.0,105340.0,138720.0,0.008923,0.126353,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.24
29,s15850,_0501_/A (sky130_fd_sc_hd__and2_2),_0501_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.05,1.89,118680.0,76160.0,118680.0,76160.0,0.001478,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.29
